ticket_id,showtime_id,customer_id,seat_number,seat_type,final_price
1741,9,51,G5,Honeymoon,240
1742,15,11,D14,Honeymoon,300
1743,10,191,C7,Normal,200
1744,88,185,B10,Normal,240
1745,42,127,B1,Honeymoon,350
1746,72,140,F12,VIP,300
1747,24,73,K7,Honeymoon,300
1748,80,2,J14,Normal,160
1749,49,8,B8,Normal,350
1750,26,139,J6,Normal,350
1751,91,124,D15,Normal,200
1752,37,53,K5,Normal,350
1753,68,10,K6,Normal,160
1754,50,112,G10,Normal,200
1755,24,8,G13,Normal,350
1756,19,36,J14,Honeymoon,200
1757,100,106,E3,Honeymoon,350
1758,60,14,C8,VIP,350
1759,39,182,J8,Honeymoon,350
1760,74,86,D5,Normal,300
1761,89,149,C10,Normal,350
1762,18,50,A8,Normal,300
1763,19,167,A8,Normal,240
1764,36,20,G14,VIP,160
1765,74,87,C4,Normal,200
1766,97,135,D12,Normal,200
1767,55,137,B7,Normal,240
1768,69,129,F12,Normal,350
1769,47,154,C10,Normal,160
1770,49,166,F11,Normal,240
1771,99,38,J13,Normal,240
1772,98,189,G5,Normal,200
1773,33,44,A13,VIP,300
1774,21,86,B13,Normal,300
1775,81,44,F9,Normal,350
1776,22,74,E2,Normal,350
1777,48,119,G3,Normal,240
1778,37,190,F12,Normal,350
1779,15,122,B9,Normal,300
1780,35,134,G8,Honeymoon,160
1781,92,145,A7,Honeymoon,200
1782,71,51,C7,Normal,300
1783,32,38,E8,Normal,350
1784,11,152,F11,Normal,200
1785,10,51,J13,Normal,200
1786,73,10,F12,Normal,240
1787,78,120,A15,Normal,350
1788,77,200,J3,Normal,240
1789,57,149,H2,Honeymoon,200
1790,25,70,F14,Honeymoon,240
1791,2,85,J5,Honeymoon,350
1792,64,57,H8,Normal,300
1793,35,126,K2,Normal,160
1794,7,39,K15,Normal,300
1795,85,33,H2,Normal,200
1796,18,187,F12,Normal,300
1797,67,18,E8,Normal,240
1798,42,184,A15,Normal,350
1799,39,57,E5,Honeymoon,300
1800,41,96,D9,Honeymoon,300
1801,75,48,G3,Normal,350
1802,24,42,B5,Normal,240
1803,60,27,C3,Normal,160
1804,46,74,G10,Normal,300
1805,19,110,F2,Normal,200
1806,68,180,J15,Honeymoon,240
1807,90,170,K1,Normal,240
1808,42,32,H2,Normal,300
1809,32,26,H15,Normal,350
1810,39,25,E14,Normal,300
1811,36,75,A11,Normal,300
1812,97,23,C1,Honeymoon,350
1813,36,57,A12,Normal,200
1814,3,180,J4,Normal,350
1815,73,126,F3,VIP,300
1816,8,87,G6,Normal,160
1817,97,31,D5,Normal,350
1818,70,64,H12,Normal,200
1819,41,199,B2,Honeymoon,350
1820,68,33,J9,Normal,350
1821,13,2,E4,Normal,240
1822,49,18,J12,VIP,240
1823,60,175,F12,Honeymoon,300
1824,2,161,B1,Normal,300
1825,60,84,E3,Honeymoon,350
1826,5,35,F1,Normal,160
1827,44,179,F10,Normal,300
1828,27,114,H4,Normal,350
1829,32,146,B2,Normal,350
1830,21,110,K6,Normal,350
1831,8,88,D13,Honeymoon,350
1832,72,72,F4,Normal,350
1833,50,125,E1,Normal,240
1834,67,30,H8,Normal,200
1835,44,172,J1,VIP,200
1836,58,53,C4,Honeymoon,350
1837,3,138,E10,Normal,300
1838,86,87,B2,VIP,160
1839,70,180,B5,Normal,350
1840,2,177,D14,Normal,160
1841,87,139,E9,Honeymoon,240
1842,44,194,G12,Normal,200
1843,2,186,H15,VIP,240
1844,81,164,K10,Normal,300
1845,35,161,D12,Normal,300
1846,98,175,F8,Honeymoon,350
1847,87,13,J9,Honeymoon,300
1848,30,40,A13,Normal,300
1849,8,89,A6,Normal,240
1850,22,68,G7,Honeymoon,160
1851,44,42,G4,Normal,200
1852,58,147,H5,VIP,300
1853,36,94,K3,Honeymoon,300
1854,69,19,D6,Normal,240
1855,77,186,K12,Normal,200
1856,93,23,D6,Normal,240
1857,31,54,F12,Normal,160
1858,47,65,E8,Honeymoon,240
1859,55,140,F9,VIP,200
1860,80,24,C12,Normal,200
1861,62,34,D12,Normal,300
1862,30,53,E2,Normal,160
1863,55,136,A7,Normal,350
1864,16,18,H7,Normal,300
1865,12,57,B11,Normal,240
1866,17,112,B4,Normal,240
1867,16,5,A9,Honeymoon,200
1868,12,154,E1,Normal,200
1869,8,158,B5,Honeymoon,200
1870,84,182,H1,Honeymoon,350
1871,3,13,D5,Normal,350
1872,16,83,F6,Normal,300
1873,30,29,K15,Normal,350
1874,23,3,K6,Normal,200
1875,92,90,K5,Honeymoon,300
1876,5,104,A10,Normal,300
1877,84,123,E5,Normal,160
1878,65,186,A8,Normal,350
1879,30,76,K14,Honeymoon,240
1880,21,130,B7,Normal,240
1881,84,108,B3,Normal,160
1882,70,156,A9,Normal,200
1883,22,82,D9,Honeymoon,160
1884,82,77,B11,Normal,200
1885,72,2,G4,Normal,350
1886,32,127,G10,Normal,350
1887,33,135,B11,Normal,300
1888,16,26,C4,Normal,300
1889,76,88,A8,Normal,300
1890,38,16,K3,Normal,300
1891,98,151,D3,Normal,240
1892,14,168,H2,Normal,300
1893,36,188,D9,Normal,300
1894,97,73,H14,Normal,300
1895,23,32,K8,Normal,200
1896,66,15,F6,VIP,300
1897,85,141,K11,Normal,160
1898,2,5,G6,Normal,300
1899,91,74,G12,Normal,300
1900,73,52,E2,Normal,240
1901,65,77,D1,Normal,300
1902,75,169,F12,Normal,200
1903,67,181,G9,VIP,350
1904,52,110,C9,Honeymoon,300
1905,62,178,K8,Honeymoon,300
1906,23,143,D8,VIP,300
1907,26,106,F5,VIP,240
1908,68,127,B1,Honeymoon,350
1909,82,7,G14,Normal,240
1910,55,40,E10,Normal,240
1911,6,156,K6,Normal,240
1912,35,160,H3,Normal,200
1913,22,99,D2,Normal,350
1914,43,143,A9,VIP,200
1915,15,85,C4,Normal,200
1916,86,198,F11,Normal,350
1917,60,65,H10,Normal,200
1918,12,132,E4,Normal,350
1919,49,11,C4,Normal,300
1920,42,108,A12,Normal,240
1921,38,26,G7,Normal,200
1922,82,189,J1,Normal,350
1923,45,165,K6,Normal,160
1924,35,151,F12,Normal,200
1925,30,85,G12,Normal,200
1926,88,168,G6,Normal,350
1927,30,151,H9,Normal,160
1928,78,123,D2,Normal,160
1929,6,144,D13,Normal,300
1930,67,189,J13,Normal,200
1931,80,68,J1,Normal,240
1932,7,104,H13,Normal,200
1933,52,80,A5,Honeymoon,240
1934,14,159,G6,Normal,240
1935,73,53,B6,Normal,350
1936,15,106,J8,Normal,200
1937,21,153,J4,Normal,350
1938,35,44,K11,Normal,300
1939,66,140,B6,Honeymoon,240
1940,91,90,D9,Honeymoon,160
1941,2,101,K3,Normal,240
1942,35,97,G14,VIP,300
1943,82,9,H6,Normal,240
1944,78,12,H11,Normal,350
1945,20,69,D12,Normal,200
1946,82,182,J8,Normal,160
1947,10,182,K15,Normal,350
1948,25,28,H15,Normal,200
1949,66,56,E10,Normal,160
1950,25,99,G5,Normal,300
1951,54,197,G9,Normal,240
1952,33,110,C12,Normal,160
1953,36,77,E10,Normal,300
1954,95,103,A2,Normal,200
1955,14,106,K10,Normal,160
1956,65,109,H4,Honeymoon,300
1957,80,112,E5,Normal,200
1958,54,58,E10,Honeymoon,350
1959,52,78,E9,Normal,240
1960,3,75,J1,Normal,300
1961,99,42,H4,Honeymoon,350
1962,41,166,D15,Normal,200
1963,6,68,G3,Normal,160
1964,25,181,A12,Normal,240
1965,13,33,G13,Normal,200
1966,98,71,H7,Normal,300
1967,8,56,E5,Normal,240
1968,21,105,D3,Honeymoon,350
1969,98,200,F13,Normal,240
1970,68,101,E2,Normal,350
1971,25,51,C14,Honeymoon,200
1972,79,74,K12,Normal,160
1973,68,171,K1,Normal,240
1974,45,121,D10,Normal,160
1975,60,143,H3,Normal,160
1976,12,166,D2,Normal,240
1977,32,143,A2,Normal,240
1978,96,5,H8,Normal,160
1979,92,83,A11,VIP,300
1980,13,182,K3,Honeymoon,300
1981,31,51,H7,Normal,240
1982,78,10,F15,Honeymoon,160
1983,20,140,D10,Normal,160
1984,18,4,K13,Normal,200
1985,93,95,B2,Normal,160
1986,60,146,E8,Normal,300
1987,63,80,J13,Honeymoon,200
1988,6,36,D7,Normal,300
1989,32,25,K3,Normal,350
1990,93,98,G7,Normal,240
1991,43,164,D3,Normal,350
1992,2,101,B14,Normal,240
1993,60,195,B12,Honeymoon,300
1994,23,9,K11,VIP,300
1995,83,61,G14,Normal,350
1996,31,53,D15,Normal,240
1997,5,146,H1,Normal,240
1998,83,171,E9,Honeymoon,200
1999,34,163,H9,Normal,160
2000,10,63,B6,Normal,200
2001,89,121,G12,Honeymoon,300
2002,2,105,J11,Normal,350
2003,11,4,G5,Normal,240
2004,50,93,G15,Normal,200
2005,31,169,J5,Normal,350
2006,56,173,A2,Normal,350
2007,79,178,E6,Normal,160
2008,73,28,H8,Normal,240
2009,87,170,C12,Normal,350
2010,83,80,B5,VIP,240
2011,9,76,G7,Normal,200
2012,99,116,E8,Honeymoon,350
2013,21,69,E15,Normal,350
2014,73,98,J5,Normal,200
2015,28,1,D2,Normal,240
2016,62,167,A5,Normal,240
2017,7,96,D4,Normal,350
2018,80,17,J4,Normal,200
2019,16,112,C7,Normal,300
2020,97,91,K11,Normal,240
2021,4,88,B4,VIP,300
2022,4,163,C10,Normal,350
2023,40,174,B2,Normal,300
2024,17,170,G9,Normal,300
2025,52,167,G3,Normal,240
2026,93,90,C12,Honeymoon,350
2027,52,49,J3,Normal,300
2028,36,190,H2,Normal,240
2029,38,38,E12,Normal,300
2030,50,151,E5,Honeymoon,240
2031,63,150,H4,Normal,350
2032,63,132,D8,Normal,200
2033,62,177,J15,Normal,240
2034,99,59,J13,Normal,240
2035,7,68,B9,Normal,300
2036,27,199,B13,Honeymoon,350
2037,92,130,E2,Honeymoon,160
2038,86,49,B2,Normal,160
2039,14,126,B5,Normal,200
2040,71,159,A3,Normal,350
2041,86,111,K8,Normal,240
2042,5,168,D6,Normal,160
2043,55,48,K1,Normal,200
2044,2,51,K6,VIP,350
2045,62,43,A3,Normal,200
2046,91,98,E13,VIP,160
2047,21,183,G15,Normal,300
2048,79,177,H13,Normal,300
2049,21,124,C4,Normal,350
2050,10,80,K2,Honeymoon,200
2051,87,185,E2,Normal,240
2052,58,111,H15,Honeymoon,160
2053,39,143,H10,Honeymoon,300
2054,5,27,A13,Normal,300
2055,65,196,E9,Normal,200
2056,13,192,F2,Honeymoon,300
2057,85,158,A1,Normal,200
2058,90,164,F14,Normal,160
2059,85,195,D2,Normal,200
2060,53,113,A4,Honeymoon,300
2061,82,86,A10,Normal,200
2062,45,114,B13,VIP,300
2063,32,124,J1,Normal,350
2064,36,49,J6,Normal,300
2065,81,76,J14,Normal,300
2066,99,55,K5,Normal,300
2067,60,56,E2,Honeymoon,350
2068,11,196,E7,VIP,240
2069,63,95,E14,Honeymoon,300
2070,21,44,G5,VIP,240
2071,52,159,K8,Normal,160
2072,55,186,C6,Normal,200
2073,26,87,K7,Normal,240
2074,68,181,H7,Honeymoon,160
2075,34,84,J11,Normal,200
2076,52,151,H8,VIP,300
2077,82,156,H5,Normal,300
2078,99,16,H9,VIP,300
2079,93,165,E7,Normal,350
2080,52,149,J6,Normal,350
2081,29,145,F11,Honeymoon,350
2082,38,37,B4,Honeymoon,350
2083,42,77,E9,Normal,160
2084,21,147,A10,VIP,160
2085,42,158,K6,Honeymoon,300
2086,13,45,J8,Normal,200
2087,64,146,G9,Normal,350
2088,17,62,C2,Normal,200
2089,9,164,H7,Normal,160
2090,41,100,B9,Honeymoon,350
2091,1,52,C5,Normal,160
2092,2,19,F8,Normal,160
2093,60,109,E10,Normal,240
2094,48,44,H4,Normal,160
2095,29,7,G9,Normal,300
2096,97,172,C3,Normal,160
2097,10,117,D11,Normal,350
2098,58,68,K12,Normal,300
2099,60,34,A12,VIP,160
2100,21,194,A11,Normal,300
2101,28,69,E10,Normal,160
2102,75,55,K5,Normal,300
2103,34,10,C11,Normal,200
2104,8,42,H1,Normal,240
2105,59,41,A3,Honeymoon,300
2106,86,197,A3,Normal,350
2107,72,122,F9,VIP,240
2108,49,138,H2,Normal,240
2109,79,10,J14,Honeymoon,160
2110,17,102,B5,Honeymoon,300
2111,60,188,K4,Normal,240
2112,87,128,G6,Normal,350
2113,88,179,J4,Normal,350
2114,45,149,B6,Normal,350
2115,83,136,H9,Honeymoon,160
2116,69,193,A13,Normal,200
2117,32,92,F11,Normal,300
2118,44,113,C5,Honeymoon,240
2119,65,78,D2,VIP,300
2120,87,85,K14,Normal,240
2121,8,30,K11,Honeymoon,160
2122,77,49,J5,Normal,300
2123,72,9,H5,Normal,160
2124,87,145,C7,Normal,160
2125,43,69,B6,Honeymoon,300
2126,1,58,A14,Normal,300
2127,51,185,G1,Normal,240
2128,24,62,D15,Normal,350
2129,99,52,J4,Normal,160
2130,24,189,B8,Normal,200
2131,17,40,H6,Honeymoon,240
2132,5,166,J4,Normal,240
2133,20,171,B15,Normal,350
2134,21,63,H10,Honeymoon,350
2135,58,147,F15,Honeymoon,160
2136,31,50,C8,Normal,240
2137,100,161,F8,Normal,240
2138,11,141,B12,VIP,200
2139,52,78,G14,Honeymoon,160
2140,15,97,H11,Normal,160
2141,83,190,A15,Normal,350
2142,7,43,A3,Normal,160
2143,28,177,A10,Normal,200
2144,51,36,H15,Normal,160
2145,58,122,K10,Normal,300
2146,5,108,J8,Normal,300
2147,5,10,A11,Honeymoon,200
2148,94,95,J13,Normal,350
2149,96,6,E9,Normal,240
2150,8,57,E4,VIP,160
2151,64,129,A14,Normal,350
2152,10,71,D5,Normal,350
2153,38,186,E12,Honeymoon,160
2154,96,21,E9,Normal,240
2155,92,92,J15,Honeymoon,160
2156,81,127,J7,Normal,240
2157,95,80,B1,Normal,200
2158,8,56,F3,VIP,240
2159,25,116,G11,Normal,350
2160,73,148,D11,Honeymoon,200
2161,66,182,G15,Normal,300
2162,79,25,J12,Normal,200
2163,50,156,D3,Honeymoon,240
2164,67,5,B2,Normal,200
2165,49,120,H6,Normal,200
2166,36,21,E10,Normal,300
2167,68,18,F5,Normal,240
2168,78,175,G3,Honeymoon,350
2169,41,198,C8,Honeymoon,200
2170,89,57,G11,Normal,160
2171,62,93,E2,Normal,350
2172,10,19,J1,Normal,200
2173,21,128,D3,Normal,350
2174,36,97,A10,Honeymoon,160
2175,12,193,C6,Normal,350
2176,91,131,A4,Normal,350
2177,2,170,C14,VIP,160
2178,13,21,D11,Normal,160
2179,53,40,C12,Normal,160
2180,32,67,H9,Normal,300
2181,95,153,K6,Honeymoon,160
2182,16,127,B6,Normal,350
2183,32,55,F4,Normal,160
2184,32,180,E9,VIP,200
2185,98,172,E10,Honeymoon,160
2186,11,109,E7,Honeymoon,160
2187,10,98,D3,Normal,240
2188,15,184,C6,Normal,350
2189,17,183,K14,Normal,350
2190,40,112,B12,Normal,200
2191,18,198,E12,Normal,300
2192,55,115,G11,Normal,240
2193,73,117,G6,Normal,200
2194,25,87,J8,Normal,200
2195,59,81,B11,Honeymoon,350
2196,78,66,E6,Normal,240
2197,89,19,K5,Normal,350
2198,22,135,B7,Normal,300
2199,30,118,B2,Normal,350
2200,84,191,A7,Normal,160
2201,85,42,H2,Normal,350
2202,44,42,E8,Honeymoon,160
2203,32,59,J8,Honeymoon,200
2204,51,20,C7,Normal,300
2205,46,73,C8,Honeymoon,160
2206,21,17,G6,Normal,300
2207,99,27,K4,Honeymoon,350
2208,32,175,A1,Normal,350
2209,94,2,C12,Normal,200
2210,39,63,E3,Honeymoon,350
2211,12,62,F6,Normal,160
2212,47,100,A8,Normal,200
2213,18,19,B12,VIP,300
2214,21,17,D7,Honeymoon,200
2215,13,69,K11,Normal,300
2216,21,167,G1,Normal,240
2217,8,117,F11,Honeymoon,160
2218,46,199,B1,VIP,160
2219,7,81,E6,Normal,300
2220,23,39,A5,Honeymoon,350
2221,96,36,F7,Honeymoon,350
2222,75,168,J11,Normal,240
2223,86,173,H13,Honeymoon,300
2224,22,132,F6,Normal,240
2225,89,153,E10,Normal,300
2226,22,197,H10,Normal,240
2227,92,158,A7,Normal,300
2228,29,196,D5,Honeymoon,160
2229,13,29,K7,Normal,240
2230,82,196,H6,Honeymoon,240
2231,2,51,D2,Honeymoon,300
2232,29,152,H7,Honeymoon,200
2233,85,14,C13,Normal,200
2234,79,69,G1,Normal,160
2235,52,146,B14,Normal,350
2236,27,170,J8,Honeymoon,350
2237,50,57,J13,Normal,160
2238,95,12,G6,VIP,350
2239,79,17,H12,Honeymoon,300
2240,23,30,E10,Honeymoon,200
2241,88,88,J10,Normal,160
2242,44,99,E10,Normal,300
2243,77,23,H5,Honeymoon,160
2244,22,129,J12,Normal,200
2245,43,79,D11,Honeymoon,350
2246,37,32,F14,Normal,300
2247,61,9,K2,Honeymoon,200
2248,97,15,J11,Honeymoon,160
2249,56,156,G10,Normal,240
2250,3,152,J9,Normal,300
2251,63,188,D12,Honeymoon,160
2252,19,163,K9,Normal,160
2253,23,27,D6,Normal,200
2254,29,109,H7,Normal,160
2255,30,76,G14,Normal,300
2256,39,148,J7,Normal,300
2257,25,65,D10,Honeymoon,160
2258,8,177,A1,Normal,200
2259,58,109,F15,Normal,300
2260,16,129,D8,VIP,240
2261,72,10,E13,Normal,350
2262,1,47,H3,Normal,200
2263,5,123,K15,Honeymoon,200
2264,3,59,A8,Honeymoon,350
2265,65,96,C12,Normal,350
2266,4,190,B10,VIP,300
2267,99,103,C8,VIP,160
2268,96,124,F10,Normal,160
2269,64,86,B9,Normal,240
2270,98,146,D15,Honeymoon,160
2271,89,112,H6,Normal,240
2272,10,174,E6,Normal,240
2273,21,160,K7,Honeymoon,200
2274,46,27,D8,Normal,200
2275,91,18,H1,Normal,300
2276,27,167,G6,Normal,350
2277,66,177,C9,Normal,350
2278,41,82,C12,Normal,240
2279,13,172,H6,Normal,350
2280,9,72,G14,Normal,240
2281,36,54,F2,Normal,350
2282,86,162,A8,VIP,300
2283,90,71,B11,VIP,200
2284,58,164,K5,Normal,200
2285,54,146,C13,Honeymoon,240
2286,12,38,H5,Honeymoon,350
2287,81,187,G10,Honeymoon,160
2288,78,137,E3,Normal,300
2289,14,200,D4,Normal,350
2290,34,179,H10,Honeymoon,160
2291,53,35,K2,Normal,300
2292,20,82,E5,Normal,300
2293,75,133,E11,Normal,200
2294,16,142,A7,VIP,240
2295,95,158,F5,Normal,350
2296,70,4,E7,Normal,300
2297,56,167,K3,Normal,350
2298,83,192,G11,Honeymoon,300
2299,58,153,G5,Normal,200
2300,4,156,F12,Normal,240
2301,4,194,G1,Normal,160
2302,20,150,G13,Normal,160
2303,10,159,J6,Normal,200
2304,24,23,H8,Normal,300
2305,99,48,A4,Normal,200
2306,26,148,F13,Normal,240
2307,37,125,A3,Honeymoon,160
2308,85,166,G1,Normal,350
2309,54,55,A3,Normal,160
2310,21,68,F6,Normal,240
2311,74,88,K3,Normal,300
2312,38,1,G4,Normal,200
2313,46,135,J6,Normal,160
2314,4,185,H8,Honeymoon,160
2315,60,95,K14,Normal,350
2316,57,140,G10,Normal,200
2317,45,106,D8,Normal,350
2318,20,133,F12,Normal,350
2319,17,108,F14,Normal,300
2320,71,178,D9,Normal,160
2321,4,42,B5,Normal,200
2322,93,102,H8,Normal,300
2323,14,124,D4,Normal,300
2324,3,140,J15,Normal,300
2325,88,103,B14,Normal,240
2326,80,146,D3,Normal,240
2327,58,194,A13,Normal,300
2328,55,74,A3,Normal,240
2329,4,108,A2,Normal,200
2330,24,122,B1,Normal,160
2331,34,17,G4,Normal,200
2332,30,196,G12,Normal,160
2333,82,71,J14,Normal,240
2334,19,62,C15,Normal,200
2335,31,41,E11,Normal,350
2336,60,119,J13,Honeymoon,300
2337,60,162,D11,Honeymoon,160
2338,19,198,J7,Normal,160
2339,49,45,C2,Honeymoon,350
2340,63,58,D4,Normal,350
2341,83,179,A13,Normal,300
2342,22,126,B10,VIP,240
2343,24,162,D15,Honeymoon,200
2344,76,44,D14,VIP,200
2345,30,15,D13,Normal,200
2346,58,78,B5,Normal,240
2347,31,70,J13,Normal,300
2348,100,178,D12,Normal,200
2349,64,101,D9,Normal,160
2350,19,160,H7,Honeymoon,160
2351,48,195,F11,Normal,160
2352,45,3,C7,Normal,350
2353,100,86,F9,Normal,350
2354,94,74,D3,Normal,240
2355,55,51,H13,Normal,200
2356,55,67,D3,VIP,350
2357,97,76,H7,Normal,160
2358,18,93,H5,Normal,350
2359,63,176,A6,Honeymoon,160
2360,92,145,F3,VIP,200
2361,47,7,B8,Honeymoon,240
2362,75,13,J6,Honeymoon,300
2363,57,120,F9,Normal,300
2364,45,66,A13,VIP,160
2365,33,4,D2,Normal,350
2366,17,138,C14,Honeymoon,350
2367,70,88,G15,Normal,160
2368,4,17,A14,Normal,200
2369,20,52,J1,Normal,160
2370,47,134,C6,Normal,200
2371,91,69,A8,Normal,240
2372,15,137,K15,Normal,240
2373,70,21,B1,Honeymoon,160
2374,47,24,G1,Normal,240
2375,78,4,H15,Normal,350
2376,75,152,D15,Honeymoon,200
2377,9,187,A10,Normal,300
2378,90,3,C1,Normal,300
2379,16,68,B6,Normal,240
2380,69,101,F6,Normal,200
2381,61,168,C3,VIP,350
2382,10,176,C1,VIP,300
2383,50,54,K14,Honeymoon,350
2384,3,35,C6,Normal,350
2385,77,56,J12,Normal,300
2386,94,108,E8,Normal,300
2387,70,40,F15,Normal,240
2388,81,68,J12,Normal,200
2389,51,46,A9,Normal,160
2390,19,78,B15,Normal,200
2391,42,141,H10,Normal,160
2392,35,155,C15,Normal,300
2393,46,6,A4,VIP,350
2394,26,17,E9,Normal,200
2395,69,164,B8,Honeymoon,350
2396,93,99,B1,Honeymoon,200
2397,64,81,B7,Normal,200
2398,37,2,E12,Normal,350
2399,84,77,D3,Normal,240
2400,49,180,H2,Normal,300
2401,21,66,J13,Normal,240
2402,74,52,A7,VIP,240
2403,64,92,D6,VIP,200
2404,5,171,E5,Normal,300
2405,100,22,A9,VIP,200
2406,70,111,F7,Normal,160
2407,90,107,C15,Honeymoon,200
2408,4,183,J2,Normal,350
2409,39,67,A10,Normal,200
2410,35,188,E13,Normal,160
2411,1,186,D3,Honeymoon,200
2412,24,140,F12,Normal,160
2413,57,69,H6,Normal,300
2414,100,84,B1,VIP,200
2415,70,103,D8,VIP,160
2416,41,39,C10,Normal,300
2417,54,13,G10,Honeymoon,350
2418,46,41,B5,Normal,240
2419,60,57,E9,Normal,160
2420,60,181,C15,Normal,350
2421,57,12,A6,Normal,300
2422,31,13,C9,Normal,350
2423,84,120,G12,Normal,200
2424,24,97,J10,Normal,240
2425,89,57,H2,Honeymoon,160
2426,36,40,C9,Honeymoon,300
2427,85,118,H13,Normal,240
2428,30,80,K14,Normal,300
2429,24,128,F7,Normal,350
2430,30,173,D9,Honeymoon,300
2431,86,35,H5,Normal,300
2432,92,3,A12,Normal,350
2433,7,120,H5,Normal,350
2434,35,5,C8,Normal,240
2435,55,11,K8,Normal,160
2436,92,126,A7,VIP,350
2437,14,71,F3,Normal,240
2438,10,117,E5,Normal,300
2439,80,184,G12,Normal,300
2440,16,138,G11,Honeymoon,200
2441,54,106,C14,Normal,350
2442,95,116,C1,Normal,240
2443,89,162,F2,Normal,240
2444,77,67,D3,Honeymoon,160
2445,70,200,F7,Normal,240
2446,44,31,J7,Normal,350
2447,73,75,F9,VIP,240
2448,45,71,A10,VIP,200
2449,100,66,B14,Normal,300
2450,56,70,D3,VIP,300
2451,84,41,H11,Normal,240
2452,82,191,A13,Normal,240
2453,57,160,D2,Normal,240
2454,21,20,G13,Normal,240
2455,68,185,G1,Normal,200
2456,50,178,D8,Normal,350
2457,33,153,G2,Honeymoon,200
2458,91,140,F2,Honeymoon,200
2459,7,199,C14,Normal,200
2460,70,39,A2,Normal,300
2461,15,145,G11,Normal,200
2462,82,45,D12,Normal,240
2463,32,139,D12,Normal,200
2464,75,70,C4,Normal,240
2465,20,125,D13,Normal,350
2466,88,151,C5,Normal,300
2467,15,91,E15,Honeymoon,350
2468,48,70,C3,Honeymoon,350
2469,71,166,H10,Normal,300
2470,21,130,E15,Normal,240
2471,42,84,E13,Normal,240
2472,26,89,F3,Normal,240
2473,14,79,A9,Normal,300
2474,57,113,D3,Normal,200
2475,37,93,E7,Normal,160
2476,58,72,H14,Normal,200
2477,21,165,J13,Normal,200
2478,82,49,H14,Normal,350
2479,69,52,F11,Normal,160
2480,3,33,H1,VIP,240
2481,87,22,F1,Honeymoon,200
2482,90,114,C10,Normal,300
2483,37,133,B4,Normal,200
2484,88,18,D2,Honeymoon,240
2485,49,166,E5,Normal,200
2486,19,118,K11,Honeymoon,350
2487,89,117,B15,Normal,350
2488,85,37,J6,VIP,200
2489,12,64,E6,Honeymoon,350
2490,61,138,A5,Normal,300
2491,41,79,G3,Normal,160
2492,33,170,G7,Normal,200
2493,50,123,G4,Normal,300
2494,68,176,H1,Normal,300
2495,71,44,J13,Normal,300
2496,86,82,F10,Normal,240
2497,33,87,D13,Normal,200
2498,81,16,F4,Honeymoon,200
2499,24,54,A8,Normal,200
2500,61,102,A12,Normal,160
2501,61,163,K14,Normal,300
2502,98,98,G4,Normal,200
2503,28,156,G1,Normal,350
2504,58,2,C3,VIP,240
2505,43,94,G10,Normal,160
2506,41,141,A15,Normal,240
2507,39,169,H9,Normal,300
2508,86,59,J9,Normal,350
2509,49,69,A11,Honeymoon,300
2510,17,119,D10,Normal,200
2511,98,92,A2,Normal,240
2512,70,181,E5,Normal,350
2513,70,45,B1,VIP,240
2514,98,148,K15,Normal,160
2515,65,24,H1,Honeymoon,350
2516,74,189,K11,Normal,160
2517,85,91,B15,Normal,350
2518,5,94,A10,Normal,200
2519,2,58,E2,Normal,240
2520,22,155,F10,Normal,240
2521,57,154,J14,Normal,300
2522,66,128,E7,Normal,350
2523,74,7,C11,Honeymoon,350
2524,98,170,B3,Normal,160
2525,16,47,D13,Normal,350
2526,51,53,D15,Normal,240
2527,39,187,F13,Normal,350
2528,86,38,B12,Normal,300
2529,76,197,E8,Normal,300
2530,88,53,B7,Normal,240
2531,40,143,C10,Normal,240
2532,38,154,H4,Normal,240
2533,60,48,E14,Honeymoon,350
2534,59,95,E6,Normal,350
2535,10,147,A6,Normal,200
2536,99,137,H7,Honeymoon,160
2537,64,64,B3,Normal,350
2538,63,93,F6,Normal,200
2539,49,182,G12,Normal,200
2540,64,125,H5,Honeymoon,300
2541,32,179,B15,VIP,350
2542,7,39,J2,Honeymoon,200
2543,21,4,K14,Normal,300
2544,20,126,E2,Normal,160
2545,26,3,K3,Normal,300
2546,68,64,H15,Normal,160
2547,86,29,H2,VIP,240
2548,15,116,K6,Normal,240
2549,85,11,F1,Normal,300
2550,79,97,A9,Honeymoon,240
2551,86,102,C9,Honeymoon,350
2552,92,186,B9,Normal,300
2553,14,155,J5,Normal,200
2554,27,21,H13,Normal,350
2555,40,39,C4,Normal,300
2556,58,102,E1,Normal,160
2557,28,46,J13,Normal,240
2558,26,66,F4,VIP,240
2559,63,91,D5,Normal,240
2560,66,164,J12,Normal,300
2561,25,111,D6,Normal,350
2562,3,82,D7,Normal,160
2563,72,123,J2,Normal,240
2564,44,193,A8,VIP,350
2565,97,191,H8,Honeymoon,200
2566,42,99,C15,Normal,200
2567,99,35,F13,Honeymoon,160
2568,6,159,B13,Normal,240
2569,39,156,H14,Normal,200
2570,52,103,H2,Normal,350
2571,23,129,B12,Honeymoon,350
2572,89,25,F6,Normal,200
2573,50,43,G11,Normal,240
2574,43,84,E2,Honeymoon,160
2575,19,195,E2,Normal,240
2576,69,191,B11,Normal,300
2577,51,51,J1,Normal,200
2578,11,130,B9,Normal,300
2579,12,126,C9,Normal,200
2580,74,192,J4,Normal,160
2581,8,69,B6,VIP,240
